conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b449eb1-d082-4e62-95d7-5cf59bdf2097,utiliser des aides électroniques modernes à la navigation,released,skill/competence,sector-specific,,"Utiliser des aides à la navigation modernes, telles que les systèmes GPS et radar.",http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6 | http://data.europa.eu/esco/skill/6efef9df-ac86-45ca-8b1b-a8178ef17b5c,exploiter des équipements de communication | résoudre les problèmes de localisation et de navigation à l'aide d'outils GPS
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ba0717c-3a7a-45a3-834c-59c554e56c72,convertir des formules en procédés,released,skill/competence,sector-specific,,"Traduire, à l’aide de modèles informatiques et de simulations, les formules et les résultats spécifiques du laboratoire en processus de production.",http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed,saisir et transformer des informations
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0c66036a-3bdd-4955-8343-985f4697af64,gérer la base de données des donneurs,released,skill/competence,cross-sector,,Créer et mettre à jour en permanence la base de données contenant les données personnelles et le statut des donateurs.,http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,utiliser des bases de données | gérer des informations
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0c9f20cb-32fb-4ff7-877e-508762791151,RAGE (systèmes de création de jeux numériques),released,knowledge,sector-specific,,"Plate-forme logicielle composée d’environnements de développement intégrés et d’outils de conception spécialisés, conçus pour l’itération rapide de jeux informatiques fournis par l’utilisateur.",http://data.europa.eu/esco/skill/966f2fd3-3de6-42da-b87c-da924c6d7960 | http://data.europa.eu/esco/isced-f/0211,systèmes de création de jeux numériques | techniques audiovisuelles et production multimédia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0cc02ab5-da14-4fd4-963d-192fe71d3225,évaluer des systèmes domotiques intégrés,released,skill/competence,sector-specific,,"Comprendre les modèles et les cahiers des charges fournis par les producteurs de systèmes domotiques intégrés et choisir un modèle qui répond à des besoins spécifiques dans le cadre du projet.
	",http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9,analyser et évaluer des informations et des données | penser de manière critique
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3,Ruby (programmation informatique),released,knowledge,sector-specific,Ruby-gnome2 | Ruby lang | Ruby prog,"Techniques et principes de développement de logiciels, tels que l’analyse, les algorithmes, le codage, les essais et la compilation des paradigmes de programmation en Ruby.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,programmation informatique | développement et analyse de logiciels et d’applications
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0cd6dcf1-5778-42a5-b685-4d01ae4a4871,Common Lisp,released,knowledge,sector-specific,,"Techniques et principes de développement de logiciels, tels que l’analyse, les algorithmes, le codage, les essais et la compilation des paradigmes de programmation en Common Lisp.",http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,développement et analyse de logiciels et d’applications | programmation informatique
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ce96a86-7a28-4c44-9e59-591375310894,collecter des données météorologiques,released,skill/competence,cross-sector,,"Recueillir des données de satellites, de radars, de télécapteurs et de stations météorologiques afin d’obtenir des informations sur les conditions et les phénomènes météorologiques.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d | http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e,surveiller les conditions environnementales | gérer des données quantitatives
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ced619a-0f59-4802-88ea-e97bf1b57f95,optimiser la facilité d’utilisation du parc,released,skill/competence,sector-specific,,"Optimiser l’utilisation, la visibilité, l’efficacité et la rentabilité de la flotte grâce à l’utilisation d’un logiciel spécial de gestion des navires.",http://data.europa.eu/esco/skill/f73c2c9e-b097-4fcb-95d1-659ea0bd54a3 | http://data.europa.eu/esco/skill/36dc2bd2-3d9a-4a84-ad70-918a539c4311 | http://data.europa.eu/esco/skill/de7d8271-2410-4fab-bcb4-19e4d1965984 | http://data.europa.eu/esco/skill/60851cc6-ad2e-468f-96e0-ef381615f324 | http://data.europa.eu/esco/skill/e7211c0c-e571-4d61-bfda-3bea3953151d,allouer et contrôler des ressources physiques | gérer le parc de navires | surveiller les opérations d'un parc de véhicules | planifier l'entretien d’un parc de véhicules routiers | gérer le parc de véhicules d'une entreprise
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d168770-4d9c-4096-b048-a6577818d306,Apache Maven,released,knowledge,sector-specific,,"L’outil Apache Maven est un logiciel destiné à l’identification de la configuration, au contrôle, à la consignation des états des configurations et à l’audit du logiciel pendant son développement et sa maintenance.",http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f | http://data.europa.eu/esco/isced-f/0613,outils de gestion de configuration logicielle | développement et analyse de logiciels et d’applications
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d6714c6-720e-4985-9791-5ab85d28da79,collecter des données,released,skill/competence,cross-sector,,Extraire des données exportables provenant de sources multiples.,http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39 | http://data.europa.eu/esco/skill/1b70a55d-b8a4-49fc-96c6-15ab4cff2522,rassembler des informations à partir de sources physiques ou électroniques | utiliser des techniques de traitement des données
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d7f2cce-245a-4d02-9b8d-2e9946cc4c5d,fournir une formation en ligne,released,skill/competence,cross-sector,,"Fournir une formation par le biais des technologies en ligne, en adaptant le matériel d’apprentissage, en utilisant des méthodes d’apprentissage en ligne, en soutenant les stagiaires et en communiquant en ligne. Enseigner au sein de salles de classe virtuelles.",http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b | http://data.europa.eu/esco/skill/caede8f1-6658-4d78-9eb4-2ad2c7ebf09b,instruire autrui | enseigner et former
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0da6cab1-0ee9-4391-a299-f71fbf21db56,routage de réseau,released,knowledge,sector-specific,,Procédés et techniques permettant de choisir les meilleurs itinéraires à l’intérieur d’un réseau de technologies de l’information et de la communication par lequel un paquet peut transiter.,http://data.europa.eu/esco/isced-f/0612,conception et administration de bases de données et de réseau
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0daaf096-1639-461c-bf1a-bbeea77e6b67,politique de gestion interne des risques,released,knowledge,sector-specific,système de gestion interne des risques | mesure de gestion interne des risques | processus de gestion interne des risques | politique de contrôle interne des risques | procédure de gestion interne des risques | politique de gestion des risques,"Politiques de gestion interne des risques qui déterminent, évaluent et classent par ordre de priorité les risques dans un environnement informatique. Méthodes utilisées pour minimiser, surveiller et contrôler le risque de survenance et les conséquences d’événements catastrophiques pouvant avoir une incidence sur la réalisation des objectifs opérationnels.",http://data.europa.eu/esco/isced-f/0413,gestion et administration
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0dc7aa1b-b5af-4f4b-81ce-ee22ed8b6926,évaluer les connaissances en TIC,released,skill/competence,sector-specific,évaluer les connaissances relatives aux TIC | capturer des connaissances en TI | évaluer les connaissances en informatique | acquérir des connaissances en TIC | évaluer les connaissances informatiques | capturer des connaissances en TIC,Évaluer la maîtrise implicite d’experts qualifiés dans un système de TIC afin de le rendre explicite pour analyse et utilisation ultérieures.,http://data.europa.eu/esco/skill/c206d301-14b0-4bea-8028-a3749303a512 | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9,suivre et évaluer les performances de personnes | penser de manière critique
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0dcbf7c5-bedf-4485-b16b-23df54443864,traduire les exigences en contenu,released,skill/competence,sector-specific,,Développer des contenus numériques en suivant les exigences et les directives énoncées.,http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec | http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a,utiliser des outils numériques de collaboration et de productivité | traiter des informations qualitatives
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0de61385-de6d-4146-ba32-1cc1bc102220,Lisp,released,knowledge,sector-specific,,"Techniques et principes de développement de logiciels, tels que l’analyse, les algorithmes, le codage, les essais et la compilation des paradigmes de programmation en Lisp.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,programmation informatique | développement et analyse de logiciels et d’applications
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0df2e216-68ae-4952-b9dc-3c2f2bc04fe3,tenir à jour une base de données,released,skill/competence,cross-sector,,Maintenir une base de données indépendante qui offre un soutien supplémentaire à vos équipes et qui est capable de calculer les coûts de négociation.,http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c | http://data.europa.eu/esco/skill/611ed16b-99bf-4840-9cab-f55d1d286e0a | http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186,"utiliser des bases de données | gérer, collecter et stocker des données numériques | stocker des données et des systèmes numériques | effectuer des calculs"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0e361e34-c563-4892-b9d3-873a6a4fef8a,catégories de jeux numériques,released,knowledge,sector-specific,typologie des jeux vidéo | types de jeu vidéo | types de gameplay | catégories de jeux vidéo | catégorie de jeux numériques | genres de jeu numériques | mécanique de jeu vidéo,"La classification des jeux vidéo en fonction de leur interaction avec les supports de jeu, tels que les jeux de simulation, de stratégie, d’aventure et d’arcade.",http://data.europa.eu/esco/isced-f/0211,techniques audiovisuelles et production multimédia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0e44ceb3-9dd4-4ec4-b1d7-a0e83ddba7d4,ingénierie automobile,released,skill/competence,cross-sector,,"La discipline de l’ingénierie qui combine l’ingénierie mécanique, électrique, électronique, logicielle et de sécurité pour concevoir des véhicules à moteur tels que des camions, des fourgonnettes et des automobiles.",http://data.europa.eu/esco/skill/c34b06c4-d164-4e49-a784-89d47de42ec2,"concevoir des matériaux, systèmes ou produits industriels"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0e62eba3-d076-47e5-b22d-340a8faccb3b,technologies d’aide à l’enseignement,released,knowledge,occupation-specific,,"Dispositifs et équipement numériques qui aident les apprenants qui rencontrent des difficultés d’apprentissage, de communication ou de mobilité à accéder aux ressources pédagogiques et à réaliser leur plein potentiel. Elles comprennent des logiciels tels que la synthèse vocale de texte et la reconnaissance de caractères optiques.
   ",http://data.europa.eu/esco/isced-f/0188,programmes interdisciplinaires et certifications impliquant l'éducation
